# freq 	 sqrt(Sn)
2.764082e+02	1.770644e-25
2.770456e+02	1.771683e-25
2.776844e+02	1.772726e-25
2.783248e+02	1.773773e-25
2.789666e+02	1.774825e-25
2.796099e+02	1.775881e-25
2.802547e+02	1.776942e-25
2.809009e+02	1.778008e-25
2.815487e+02	1.779078e-25
2.821980e+02	1.780153e-25
2.828487e+02	1.781233e-25
2.835010e+02	1.782317e-25
2.841547e+02	1.783405e-25
2.848100e+02	1.784499e-25
2.854667e+02	1.785597e-25
2.861250e+02	1.786700e-25
2.867849e+02	1.787807e-25
2.874462e+02	1.788920e-25
2.881090e+02	1.790037e-25
2.887734e+02	1.791158e-25
2.894393e+02	1.792285e-25
2.901068e+02	1.793416e-25
2.907758e+02	1.794552e-25
2.914463e+02	1.795694e-25
2.921184e+02	1.796839e-25
2.927920e+02	1.797990e-25
2.934672e+02	1.799146e-25
2.941439e+02	1.800306e-25
2.948222e+02	1.801471e-25
2.955021e+02	1.802642e-25
2.961835e+02	1.803817e-25
2.968665e+02	1.804997e-25
2.975511e+02	1.806183e-25
2.982372e+02	1.807373e-25
2.989250e+02	1.808568e-25
2.996143e+02	1.809768e-25
3.003052e+02	1.810973e-25
3.009977e+02	1.812184e-25
3.016918e+02	1.813399e-25
3.023875e+02	1.814620e-25
3.030848e+02	1.815845e-25
3.037837e+02	1.817076e-25
3.044843e+02	1.818312e-25
3.051864e+02	1.819553e-25
3.058902e+02	1.820799e-25
3.065956e+02	1.822050e-25
3.073026e+02	1.823307e-25
3.080112e+02	1.824569e-25
3.087215e+02	1.825836e-25
3.094334e+02	1.827108e-25
3.101470e+02	1.828386e-25
3.108622e+02	1.829669e-25
3.115790e+02	1.830957e-25
3.122975e+02	1.832251e-25
3.130177e+02	1.833549e-25
3.137395e+02	1.834854e-25
3.144630e+02	1.836163e-25
3.151881e+02	1.837478e-25
3.159150e+02	1.838799e-25
3.166435e+02	1.840125e-25
3.173736e+02	1.841456e-25
3.181055e+02	1.842793e-25
3.188391e+02	1.844136e-25
3.195743e+02	1.845483e-25
3.203113e+02	1.846837e-25
3.210499e+02	1.848196e-25
3.217902e+02	1.849560e-25
3.225323e+02	1.850930e-25
3.232761e+02	1.852306e-25
3.240215e+02	1.853687e-25
3.247687e+02	1.855075e-25
3.255177e+02	1.856467e-25
3.262683e+02	1.857865e-25
3.270207e+02	1.859269e-25
3.277748e+02	1.860679e-25
3.285306e+02	1.862095e-25
3.292882e+02	1.863516e-25
3.300476e+02	1.864943e-25
3.308087e+02	1.866375e-25
3.315715e+02	1.867814e-25
3.323361e+02	1.869258e-25
3.331025e+02	1.870709e-25
3.338706e+02	1.872165e-25
3.346405e+02	1.873627e-25
3.354122e+02	1.875095e-25
3.361857e+02	1.876568e-25
3.369609e+02	1.878048e-25
3.377380e+02	1.879534e-25
3.385168e+02	1.881025e-25
3.392974e+02	1.882523e-25
3.400798e+02	1.884027e-25
3.408641e+02	1.885536e-25
3.416501e+02	1.887052e-25
3.424379e+02	1.888574e-25
3.432276e+02	1.890102e-25
3.440191e+02	1.891636e-25
3.448124e+02	1.893176e-25
3.456075e+02	1.894722e-25
3.464045e+02	1.896275e-25
3.472033e+02	1.897833e-25
3.480040e+02	1.899398e-25
3.488065e+02	1.900969e-25
3.496108e+02	1.902547e-25
3.504170e+02	1.904130e-25
3.512251e+02	1.905720e-25
3.520350e+02	1.907316e-25
3.528468e+02	1.908919e-25
3.536605e+02	1.910528e-25
3.544760e+02	1.912143e-25
3.552935e+02	1.913764e-25
3.561128e+02	1.915392e-25
3.569340e+02	1.917027e-25
3.577571e+02	1.918668e-25
3.585820e+02	1.920315e-25
3.594089e+02	1.921969e-25
3.602377e+02	1.923629e-25
3.610684e+02	1.925296e-25
3.619011e+02	1.926970e-25
3.627356e+02	1.928650e-25
3.635721e+02	1.930336e-25
3.644105e+02	1.932029e-25
3.652508e+02	1.933729e-25
3.660931e+02	1.935436e-25
3.669373e+02	1.937149e-25
3.677835e+02	1.938869e-25
3.686316e+02	1.940595e-25
3.694817e+02	1.942329e-25
3.703337e+02	1.944069e-25
3.711877e+02	1.945815e-25
3.720436e+02	1.947569e-25
3.729016e+02	1.949329e-25
3.737615e+02	1.951097e-25
3.746234e+02	1.952871e-25
3.754873e+02	1.954652e-25
3.763531e+02	1.956440e-25
3.772210e+02	1.958235e-25
3.780909e+02	1.960036e-25
3.789628e+02	1.961845e-25
3.798367e+02	1.963661e-25
3.807126e+02	1.965484e-25
3.815905e+02	1.967313e-25
3.824704e+02	1.969150e-25
3.833524e+02	1.970994e-25
3.842364e+02	1.972845e-25
3.851225e+02	1.974703e-25
3.860106e+02	1.976568e-25
3.869007e+02	1.978441e-25
3.877929e+02	1.980320e-25
3.886872e+02	1.982207e-25
3.895835e+02	1.984101e-25
3.904819e+02	1.986002e-25
3.913823e+02	1.987911e-25
3.922849e+02	1.989827e-25
3.931895e+02	1.991749e-25
3.940962e+02	1.993680e-25
3.950050e+02	1.995618e-25
3.959158e+02	1.997563e-25
3.968288e+02	1.999516e-25
3.977439e+02	2.001475e-25
3.986611e+02	2.003443e-25
3.995804e+02	2.005418e-25
4.005019e+02	2.007400e-25
4.014254e+02	2.009390e-25
4.023511e+02	2.011388e-25
4.032790e+02	2.013393e-25
4.042089e+02	2.015405e-25
4.051410e+02	2.017425e-25
4.060753e+02	2.019453e-25
4.070117e+02	2.021488e-25
4.079503e+02	2.023531e-25
4.088910e+02	2.025582e-25
4.098339e+02	2.027641e-25
4.107790e+02	2.029707e-25
4.117262e+02	2.031781e-25
4.126757e+02	2.033863e-25
4.136273e+02	2.035952e-25
4.145811e+02	2.038050e-25
4.155372e+02	2.040155e-25
4.164954e+02	2.042268e-25
4.174558e+02	2.044389e-25
4.184185e+02	2.046518e-25
4.193834e+02	2.048655e-25
4.203505e+02	2.050800e-25
4.213198e+02	2.052953e-25
4.222914e+02	2.055114e-25
4.232652e+02	2.057283e-25
4.242412e+02	2.059460e-25
4.252196e+02	2.061645e-25
4.262001e+02	2.063838e-25
4.271829e+02	2.066039e-25
4.281680e+02	2.068249e-25
4.291554e+02	2.070467e-25
4.301450e+02	2.072692e-25
4.311369e+02	2.074926e-25
4.321311e+02	2.077169e-25
4.331276e+02	2.079419e-25
4.341264e+02	2.081678e-25
4.351275e+02	2.083946e-25
4.361309e+02	2.086221e-25
4.371366e+02	2.088505e-25
4.381447e+02	2.090798e-25
4.391551e+02	2.093099e-25
4.401678e+02	2.095408e-25
4.411828e+02	2.097725e-25
4.422002e+02	2.100052e-25
4.432199e+02	2.102387e-25
4.442419e+02	2.104730e-25
4.452664e+02	2.107082e-25
4.462932e+02	2.109442e-25
4.473223e+02	2.111811e-25
4.483538e+02	2.114189e-25
4.493877e+02	2.116576e-25
4.504240e+02	2.118971e-25
4.514627e+02	2.121375e-25
4.525038e+02	2.123787e-25
4.535473e+02	2.126209e-25
4.545931e+02	2.128639e-25
4.556415e+02	2.131078e-25
4.566922e+02	2.133527e-25
4.577453e+02	2.135984e-25
4.588009e+02	2.138450e-25
4.598589e+02	2.140925e-25
4.609193e+02	2.143409e-25
4.619822e+02	2.145902e-25
4.630475e+02	2.148405e-25
4.641153e+02	2.150917e-25
4.651856e+02	2.153439e-25
4.662583e+02	2.155970e-25
4.673335e+02	2.158512e-25
4.684112e+02	2.161064e-25
4.694913e+02	2.163628e-25
4.705740e+02	2.166207e-25
4.716591e+02	2.168804e-25
4.727468e+02	2.171430e-25
4.738369e+02	2.174120e-25
4.749296e+02	2.177025e-25
4.760248e+02	2.181796e-25
4.771225e+02	2.214087e-25
4.782227e+02	2.185433e-25
4.793255e+02	2.187326e-25
4.804309e+02	2.189806e-25
4.815387e+02	2.192400e-25
4.826492e+02	2.195037e-25
4.837622e+02	2.197697e-25
4.848777e+02	2.200373e-25
4.859959e+02	2.203062e-25
4.871166e+02	2.205763e-25
4.882398e+02	2.208475e-25
4.893657e+02	2.211197e-25
4.904942e+02	2.213930e-25
4.916253e+02	2.216672e-25
4.927590e+02	2.219424e-25
4.938953e+02	2.222187e-25
4.950342e+02	2.224959e-25
4.961758e+02	2.227742e-25
4.973200e+02	2.230534e-25
4.984668e+02	2.233336e-25
4.996163e+02	2.236148e-25
5.007684e+02	2.238970e-25
5.019232e+02	2.241802e-25
5.030806e+02	2.244644e-25
5.042407e+02	2.247495e-25
5.054035e+02	2.250357e-25
5.065689e+02	2.253229e-25
5.077371e+02	2.256111e-25
5.089079e+02	2.259003e-25
5.100815e+02	2.261905e-25
5.112577e+02	2.264818e-25
5.124367e+02	2.267740e-25
5.136184e+02	2.270673e-25
5.148028e+02	2.273616e-25
5.159899e+02	2.276569e-25
5.171798e+02	2.279533e-25
5.183724e+02	2.282506e-25
5.195678e+02	2.285490e-25
5.207659e+02	2.288485e-25
5.219668e+02	2.291490e-25
5.231705e+02	2.294505e-25
5.243769e+02	2.297530e-25
5.255861e+02	2.300567e-25
5.267981e+02	2.303613e-25
5.280129e+02	2.306670e-25
5.292305e+02	2.309738e-25
5.304510e+02	2.312816e-25
5.316742e+02	2.315905e-25
5.329002e+02	2.319005e-25
5.341291e+02	2.322115e-25
5.353608e+02	2.325236e-25
5.365953e+02	2.328368e-25
5.378327e+02	2.331510e-25
5.390730e+02	2.334663e-25
5.403161e+02	2.337827e-25
5.415621e+02	2.341002e-25
5.428109e+02	2.344188e-25
5.440626e+02	2.347384e-25
5.453172e+02	2.350592e-25
5.465747e+02	2.353810e-25
5.478351e+02	2.357040e-25
5.490985e+02	2.360280e-25
5.503647e+02	2.363532e-25
5.516338e+02	2.366794e-25
5.529059e+02	2.370068e-25
5.541809e+02	2.373353e-25
5.554589e+02	2.376649e-25
5.567397e+02	2.379956e-25
5.580236e+02	2.383274e-25
5.593104e+02	2.386604e-25
5.606002e+02	2.389945e-25
5.618929e+02	2.393297e-25
5.631887e+02	2.396661e-25
5.644874e+02	2.400036e-25
5.657891e+02	2.403422e-25
5.670938e+02	2.406820e-25
5.684015e+02	2.410229e-25
5.697123e+02	2.413650e-25
5.710260e+02	2.417082e-25
5.723428e+02	2.420526e-25
5.736626e+02	2.423982e-25
5.749855e+02	2.427449e-25
5.763114e+02	2.430928e-25
5.776404e+02	2.434418e-25
5.789724e+02	2.437920e-25
5.803076e+02	2.441434e-25
5.816458e+02	2.444960e-25
5.829870e+02	2.448497e-25
5.843314e+02	2.452047e-25
5.856789e+02	2.455608e-25
5.870295e+02	2.459181e-25
5.883832e+02	2.462766e-25
5.897400e+02	2.466363e-25
5.910999e+02	2.469972e-25
5.924630e+02	2.473593e-25
5.938292e+02	2.477226e-25
5.951986e+02	2.480871e-25
5.965711e+02	2.484528e-25
5.979468e+02	2.488198e-25
5.993257e+02	2.491880e-25
6.007078e+02	2.495573e-25
6.020930e+02	2.499280e-25
6.034814e+02	2.502998e-25
6.048731e+02	2.506729e-25
6.062679e+02	2.510472e-25
6.076659e+02	2.514227e-25
6.090672e+02	2.517995e-25
6.104718e+02	2.521775e-25
6.118795e+02	2.525568e-25
6.132905e+02	2.529373e-25
6.147047e+02	2.533191e-25
6.161223e+02	2.537022e-25
6.175430e+02	2.540865e-25
6.189671e+02	2.544720e-25
6.203945e+02	2.548589e-25
6.218251e+02	2.552470e-25
6.232590e+02	2.556364e-25
6.246963e+02	2.560270e-25
6.261368e+02	2.564190e-25
6.275807e+02	2.568122e-25
6.290279e+02	2.572067e-25
6.304784e+02	2.576025e-25
6.319323e+02	2.579997e-25
6.333896e+02	2.583981e-25
6.348502e+02	2.587978e-25
6.363141e+02	2.591988e-25
6.377815e+02	2.596011e-25
6.392522e+02	2.600047e-25
6.407263e+02	2.604097e-25
6.422038e+02	2.608159e-25
6.436848e+02	2.612235e-25
6.451691e+02	2.616325e-25
6.466569e+02	2.620427e-25
6.481481e+02	2.624543e-25
6.496427e+02	2.628672e-25
6.511408e+02	2.632815e-25
6.526423e+02	2.636971e-25
6.541473e+02	2.641140e-25
6.556558e+02	2.645323e-25
6.571677e+02	2.649520e-25
6.586832e+02	2.653730e-25
6.602021e+02	2.657954e-25
6.617245e+02	2.662191e-25
6.632505e+02	2.666442e-25
6.647799e+02	2.670707e-25
6.663129e+02	2.674985e-25
6.678495e+02	2.679278e-25
6.693895e+02	2.683584e-25
6.709331e+02	2.687904e-25
6.724803e+02	2.692238e-25
6.740311e+02	2.696586e-25
6.755854e+02	2.700948e-25
6.771433e+02	2.705324e-25
6.787048e+02	2.709714e-25
6.802699e+02	2.714118e-25
6.818386e+02	2.718536e-25
6.834109e+02	2.722969e-25
6.849869e+02	2.727415e-25
6.865665e+02	2.731876e-25
6.881497e+02	2.736351e-25
6.897365e+02	2.740841e-25
6.913271e+02	2.745344e-25
6.929213e+02	2.749863e-25
6.945192e+02	2.754395e-25
6.961207e+02	2.758943e-25
6.977260e+02	2.763504e-25
6.993350e+02	2.768081e-25
7.009476e+02	2.772672e-25
7.025640e+02	2.777278e-25
7.041842e+02	2.781899e-25
7.058080e+02	2.786535e-25
7.074356e+02	2.791187e-25
7.090670e+02	2.795856e-25
7.107021e+02	2.800546e-25
7.123410e+02	2.805273e-25
7.139836e+02	2.810210e-25
7.156301e+02	2.819782e-25
7.172803e+02	2.819516e-25
7.189344e+02	2.824178e-25
7.205922e+02	2.828927e-25
7.222539e+02	2.833703e-25
7.239194e+02	2.838498e-25
7.255888e+02	2.843311e-25
7.272620e+02	2.848139e-25
7.289391e+02	2.852982e-25
7.306200e+02	2.857842e-25
7.323048e+02	2.862717e-25
7.339936e+02	2.867607e-25
7.356861e+02	2.872513e-25
7.373827e+02	2.877434e-25
7.390831e+02	2.882371e-25
7.407874e+02	2.887323e-25
7.424956e+02	2.892291e-25
7.442079e+02	2.897275e-25
7.459240e+02	2.902274e-25
7.476441e+02	2.907289e-25
7.493682e+02	2.912320e-25
7.510962e+02	2.917367e-25
7.528283e+02	2.922429e-25
7.545643e+02	2.927507e-25
7.563043e+02	2.932602e-25
7.580484e+02	2.937712e-25
7.597964e+02	2.942838e-25
7.615485e+02	2.947980e-25
7.633047e+02	2.953139e-25
7.650648e+02	2.958313e-25
7.668291e+02	2.963504e-25
7.685974e+02	2.968711e-25
7.703698e+02	2.973934e-25
7.721463e+02	2.979173e-25
7.739268e+02	2.984429e-25
7.757115e+02	2.989702e-25
7.775003e+02	2.994990e-25
7.792932e+02	3.000295e-25
7.810903e+02	3.005617e-25
7.828915e+02	3.010955e-25
7.846969e+02	3.016310e-25
7.865064e+02	3.021682e-25
7.883201e+02	3.027070e-25
7.901379e+02	3.032475e-25
7.919600e+02	3.037897e-25
7.937863e+02	3.043336e-25
7.956168e+02	3.048791e-25
7.974514e+02	3.054264e-25
7.992904e+02	3.059753e-25
8.011335e+02	3.065260e-25
8.029810e+02	3.070783e-25
8.048326e+02	3.076324e-25
8.066886e+02	3.081882e-25
8.085488e+02	3.087457e-25
8.104133e+02	3.093049e-25
8.122822e+02	3.098659e-25
8.141553e+02	3.104286e-25
8.160327e+02	3.109930e-25
8.179145e+02	3.115592e-25
8.198006e+02	3.121272e-25
8.216911e+02	3.126969e-25
8.235859e+02	3.132683e-25
8.254851e+02	3.138415e-25
8.273887e+02	3.144165e-25
8.292967e+02	3.149933e-25
8.312090e+02	3.155718e-25
8.331258e+02	3.161522e-25
8.350470e+02	3.167343e-25
8.369726e+02	3.173182e-25
8.389027e+02	3.179039e-25
8.408372e+02	3.184914e-25
8.427762e+02	3.190807e-25
8.447196e+02	3.196718e-25
8.466676e+02	3.202648e-25
8.486200e+02	3.208596e-25
8.505769e+02	3.214562e-25
8.525383e+02	3.220546e-25
8.545043e+02	3.226549e-25
8.564748e+02	3.232570e-25
8.584498e+02	3.238610e-25
8.604294e+02	3.244668e-25
8.624136e+02	3.250745e-25
8.644023e+02	3.256840e-25
8.663956e+02	3.262955e-25
8.683935e+02	3.269087e-25
8.703961e+02	3.275239e-25
8.724032e+02	3.281410e-25
8.744150e+02	3.287599e-25
8.764314e+02	3.293808e-25
8.784524e+02	3.300035e-25
8.804782e+02	3.306282e-25
8.825086e+02	3.312548e-25
8.845436e+02	3.318832e-25
8.865834e+02	3.325137e-25
8.886278e+02	3.331460e-25
8.906770e+02	3.337803e-25
8.927309e+02	3.344165e-25
8.947896e+02	3.350546e-25
8.968530e+02	3.356947e-25
8.989211e+02	3.363368e-25
9.009941e+02	3.369808e-25
9.030717e+02	3.376268e-25
9.051542e+02	3.382748e-25
9.072415e+02	3.389248e-25
9.093336e+02	3.395767e-25
9.114306e+02	3.402306e-25
9.135323e+02	3.408865e-25
9.156389e+02	3.415444e-25
9.177504e+02	3.422044e-25
9.198668e+02	3.428663e-25
9.219880e+02	3.435303e-25
9.241141e+02	3.441962e-25
9.262451e+02	3.448643e-25
9.283810e+02	3.455343e-25
9.305219e+02	3.462064e-25
9.326677e+02	3.468805e-25
9.348184e+02	3.475567e-25
9.369741e+02	3.482350e-25
9.391348e+02	3.489154e-25
9.413004e+02	3.495978e-25
9.434711e+02	3.502823e-25
9.456467e+02	3.509690e-25
9.478274e+02	3.516579e-25
9.500131e+02	3.523495e-25
9.522038e+02	3.530491e-25
9.543996e+02	3.537830e-25
9.566005e+02	3.544353e-25
9.588064e+02	3.551328e-25
9.610174e+02	3.558337e-25
9.632335e+02	3.565370e-25
9.654547e+02	3.572425e-25
9.676811e+02	3.579502e-25
9.699126e+02	3.586601e-25
9.721492e+02	3.593721e-25
9.743910e+02	3.600863e-25
9.766379e+02	3.608026e-25
9.788901e+02	3.615212e-25
9.811474e+02	3.622419e-25
9.834099e+02	3.629648e-25
9.856777e+02	3.636900e-25
9.879507e+02	3.644173e-25
9.902289e+02	3.651468e-25
9.925124e+02	3.658786e-25
9.948011e+02	3.666126e-25
9.970951e+02	3.673488e-25
9.993944e+02	3.680872e-25
1.001699e+03	3.688279e-25
1.004009e+03	3.695708e-25
1.006324e+03	3.703160e-25
1.008645e+03	3.710635e-25
1.010971e+03	3.718132e-25
1.013302e+03	3.725653e-25
1.015639e+03	3.733195e-25
1.017981e+03	3.740761e-25
1.020328e+03	3.748350e-25
1.022681e+03	3.755962e-25
1.025040e+03	3.763597e-25
1.027403e+03	3.771255e-25
1.029772e+03	3.778937e-25
1.032147e+03	3.786642e-25
1.034527e+03	3.794370e-25
1.036913e+03	3.802122e-25
1.039304e+03	3.809897e-25
1.041701e+03	3.817696e-25
1.044103e+03	3.825519e-25
1.046511e+03	3.833365e-25
1.048924e+03	3.841236e-25
1.051343e+03	3.849130e-25
1.053767e+03	3.857048e-25
1.056197e+03	3.864990e-25
1.058633e+03	3.872957e-25
1.061074e+03	3.880948e-25
1.063521e+03	3.888963e-25
1.065973e+03	3.897002e-25
1.068431e+03	3.905066e-25
1.070895e+03	3.913154e-25
1.073365e+03	3.921267e-25
1.075840e+03	3.929405e-25
1.078321e+03	3.937567e-25
1.080807e+03	3.945754e-25
1.083300e+03	3.953966e-25
1.085798e+03	3.962203e-25
1.088302e+03	3.970466e-25
1.090811e+03	3.978753e-25
1.093327e+03	3.987066e-25
1.095848e+03	3.995404e-25
1.098375e+03	4.003767e-25
1.100908e+03	4.012156e-25
1.103447e+03	4.020570e-25
1.105991e+03	4.029010e-25
1.108541e+03	4.037476e-25
1.111098e+03	4.045968e-25
1.113660e+03	4.054485e-25
1.116228e+03	4.063029e-25
1.118802e+03	4.071598e-25
1.121382e+03	4.080194e-25
1.123968e+03	4.088816e-25
1.126560e+03	4.097464e-25
1.129158e+03	4.106139e-25
1.131762e+03	4.114840e-25
1.134371e+03	4.123568e-25
1.136987e+03	4.132322e-25
1.139609e+03	4.141103e-25
1.142237e+03	4.149911e-25
1.144871e+03	4.158746e-25
1.147511e+03	4.167608e-25
1.150157e+03	4.176497e-25
1.152810e+03	4.185414e-25
1.155468e+03	4.194357e-25
1.158132e+03	4.203328e-25
1.160803e+03	4.212326e-25
1.163480e+03	4.221352e-25
1.166163e+03	4.230406e-25
1.168852e+03	4.239488e-25
1.171548e+03	4.248597e-25
1.174249e+03	4.257734e-25
1.176957e+03	4.266899e-25
1.179671e+03	4.276093e-25
1.182391e+03	4.285315e-25
1.185118e+03	4.294566e-25
1.187851e+03	4.303847e-25
1.190590e+03	4.313187e-25
1.193336e+03	4.322559e-25
1.196088e+03	4.331855e-25
1.198846e+03	4.341244e-25
1.201610e+03	4.350664e-25
1.204381e+03	4.360115e-25
1.207158e+03	4.369595e-25
1.209942e+03	4.379104e-25
1.212732e+03	4.388642e-25
1.215529e+03	4.398210e-25
1.218332e+03	4.407807e-25
1.221141e+03	4.417435e-25
1.223957e+03	4.427091e-25
1.226780e+03	4.436778e-25
1.229609e+03	4.446494e-25
1.232444e+03	4.456241e-25
1.235286e+03	4.466018e-25
1.238135e+03	4.475825e-25
1.240990e+03	4.485662e-25
1.243852e+03	4.495530e-25
1.246720e+03	4.505428e-25
1.249595e+03	4.515357e-25
1.252477e+03	4.525317e-25
1.255365e+03	4.535308e-25
1.258260e+03	4.545329e-25
1.261161e+03	4.555382e-25
1.264070e+03	4.565467e-25
1.266984e+03	4.575582e-25
1.269906e+03	4.585729e-25
1.272834e+03	4.595907e-25
1.275770e+03	4.606117e-25
1.278712e+03	4.616359e-25
1.281660e+03	4.626633e-25
1.284616e+03	4.636939e-25
1.287578e+03	4.647277e-25
1.290547e+03	4.657648e-25
1.293523e+03	4.668051e-25
1.296506e+03	4.678486e-25
1.299496e+03	4.688954e-25
1.302493e+03	4.699454e-25
1.305496e+03	4.709988e-25
1.308507e+03	4.720554e-25
1.311524e+03	4.731154e-25
1.314549e+03	4.741787e-25
1.317580e+03	4.752453e-25
1.320618e+03	4.763153e-25
1.323664e+03	4.773887e-25
1.326716e+03	4.784654e-25
1.329775e+03	4.795455e-25
1.332842e+03	4.806290e-25
1.335915e+03	4.817159e-25
1.338996e+03	4.828062e-25
1.342084e+03	4.839000e-25
1.345179e+03	4.849973e-25
1.348281e+03	4.860980e-25
1.351390e+03	4.872021e-25
1.354506e+03	4.883098e-25
1.357630e+03	4.894210e-25
1.360760e+03	4.905357e-25
1.363898e+03	4.916539e-25
1.367043e+03	4.927757e-25
1.370196e+03	4.939011e-25
1.373355e+03	4.950300e-25
1.376522e+03	4.961625e-25
1.379697e+03	4.972986e-25
1.382878e+03	4.984383e-25
1.386067e+03	4.995817e-25
1.389263e+03	5.007287e-25
1.392467e+03	5.018794e-25
1.395678e+03	5.030337e-25
1.398897e+03	5.041918e-25
1.402122e+03	5.053535e-25
1.405356e+03	5.065190e-25
1.408597e+03	5.076882e-25
1.411845e+03	5.088611e-25
1.415101e+03	5.100378e-25
1.418364e+03	5.112183e-25
1.421634e+03	5.124027e-25
1.424913e+03	5.135909e-25
1.428199e+03	5.147836e-25
1.431492e+03	5.159863e-25
1.434793e+03	5.171783e-25
1.438102e+03	5.183816e-25
1.441418e+03	5.195889e-25
1.444742e+03	5.208002e-25
1.448073e+03	5.220154e-25
1.451413e+03	5.232346e-25
1.454760e+03	5.244577e-25
1.458114e+03	5.256848e-25
1.461477e+03	5.269159e-25
1.464847e+03	5.281509e-25
1.468225e+03	5.293900e-25
1.471611e+03	5.306332e-25
1.475004e+03	5.318804e-25
1.478406e+03	5.331317e-25
1.481815e+03	5.343870e-25
1.485232e+03	5.356465e-25
1.488657e+03	5.369101e-25
1.492090e+03	5.381778e-25
1.495531e+03	5.394498e-25
1.498979e+03	5.407259e-25
1.502436e+03	5.420061e-25
1.505900e+03	5.432906e-25
1.509373e+03	5.445794e-25
1.512854e+03	5.458724e-25
1.516342e+03	5.471697e-25
1.519839e+03	5.484712e-25
1.523344e+03	5.497771e-25
1.526857e+03	5.510873e-25
1.530378e+03	5.524019e-25
1.533907e+03	5.537208e-25
1.537444e+03	5.550441e-25
1.540989e+03	5.563718e-25
1.544543e+03	5.577040e-25
1.548104e+03	5.590406e-25
1.551675e+03	5.603816e-25
1.555253e+03	5.617272e-25
1.558839e+03	5.630772e-25
1.562434e+03	5.644318e-25
1.566037e+03	5.657910e-25
1.569648e+03	5.671547e-25
1.573268e+03	5.685230e-25
1.576896e+03	5.698959e-25
1.580532e+03	5.712735e-25
1.584177e+03	5.726557e-25
1.587830e+03	5.740426e-25
1.591491e+03	5.754342e-25
1.595161e+03	5.768305e-25
1.598840e+03	5.782316e-25
1.602527e+03	5.796374e-25
1.606222e+03	5.810480e-25
1.609926e+03	5.824635e-25
1.613639e+03	5.838837e-25
1.617360e+03	5.853089e-25
1.621089e+03	5.867389e-25
1.624828e+03	5.881738e-25
1.628574e+03	5.896137e-25
1.632330e+03	5.910585e-25
1.636094e+03	5.925083e-25
1.639867e+03	5.939631e-25
1.643649e+03	5.954229e-25
1.647439e+03	5.968877e-25
1.651238e+03	5.983577e-25
1.655046e+03	5.998328e-25
1.658862e+03	6.013130e-25
1.662687e+03	6.027984e-25
1.666522e+03	6.042894e-25
1.670365e+03	6.057869e-25
1.674216e+03	6.072856e-25
1.678077e+03	6.087918e-25
1.681947e+03	6.103032e-25
1.685825e+03	6.118201e-25
1.689713e+03	6.133422e-25
1.693610e+03	6.148697e-25
1.697515e+03	6.164027e-25
1.701429e+03	6.179410e-25
1.705353e+03	6.194848e-25
1.709285e+03	6.210341e-25
1.713227e+03	6.225889e-25
1.717178e+03	6.241493e-25
1.721138e+03	6.257152e-25
1.725107e+03	6.272867e-25
1.729085e+03	6.288638e-25
1.733072e+03	6.304466e-25
1.737069e+03	6.320350e-25
1.741074e+03	6.336293e-25
1.745089e+03	6.352292e-25
1.749113e+03	6.368349e-25
1.753147e+03	6.384465e-25
1.757190e+03	6.400639e-25
1.761242e+03	6.416871e-25
1.765303e+03	6.433163e-25
1.769374e+03	6.449514e-25
1.773454e+03	6.465925e-25
1.777544e+03	6.482396e-25
1.781643e+03	6.498927e-25
1.785751e+03	6.515520e-25
1.789869e+03	6.532173e-25
1.793997e+03	6.548888e-25
1.798134e+03	6.565664e-25
1.802280e+03	6.582503e-25
1.806436e+03	6.599405e-25
1.810602e+03	6.616369e-25
1.814777e+03	6.633396e-25
1.818962e+03	6.650487e-25
1.823157e+03	6.667642e-25
1.827361e+03	6.684862e-25
1.831575e+03	6.702146e-25
1.835798e+03	6.719495e-25
1.840032e+03	6.736910e-25
1.844275e+03	6.754390e-25
1.848528e+03	6.771938e-25
1.852790e+03	6.789551e-25
1.857063e+03	6.807232e-25
1.861345e+03	6.824980e-25
1.865638e+03	6.842797e-25
1.869940e+03	6.860681e-25
1.874252e+03	6.878635e-25
1.878574e+03	6.896658e-25
1.882906e+03	6.914750e-25
1.887248e+03	6.932912e-25
1.891600e+03	6.951145e-25
1.895962e+03	6.969449e-25
1.900334e+03	6.987825e-25
1.904716e+03	7.006275e-25
1.909109e+03	7.024802e-25
1.913511e+03	7.043384e-25
1.917924e+03	7.062049e-25
1.922346e+03	7.080788e-25
1.926779e+03	7.099601e-25
1.931222e+03	7.118489e-25
1.935676e+03	7.137452e-25
1.940139e+03	7.156491e-25
1.944613e+03	7.175606e-25
1.949098e+03	7.194798e-25
1.953592e+03	7.214067e-25
1.958097e+03	7.233414e-25
1.962613e+03	7.252839e-25
1.967139e+03	7.272343e-25
1.971675e+03	7.291926e-25
1.976222e+03	7.311590e-25
1.980779e+03	7.331333e-25
1.985346e+03	7.351158e-25
1.989925e+03	7.371064e-25
1.994513e+03	7.391052e-25
1.999113e+03	7.411123e-25
2.003723e+03	7.431278e-25
2.008343e+03	7.451516e-25
2.012975e+03	7.471839e-25
2.017617e+03	7.492247e-25
2.022269e+03	7.512741e-25
2.026932e+03	7.533321e-25
2.031607e+03	7.553988e-25
2.036292e+03	7.574743e-25
2.040987e+03	7.595586e-25
2.045694e+03	7.616518e-25
2.050411e+03	7.637540e-25
2.055139e+03	7.658651e-25
2.059879e+03	7.679854e-25
2.064629e+03	7.701149e-25
